domain_length,domain_num_of_unique_char ,domain_num_of_unique_letters ,domain_num_of_unique_numbers ,ratio_of_letters_of_domain_name ,ratio_of_numbers_of_domain_name,ratio_of_unique_letters_to_num_of_unique_characters,ratio_of_unique_numbers_to_num_of_unique_characters
24,10,10,0,0.875,0,1,0
23,15,15,0,0.913043478,0,1,0
23,12,12,0,0.913043478,0,1,0
14,9,9,0,0.928571429,0,1,0
13,8,8,0,0.923076923,0,1,0
21,15,15,0,0.952380952,0,1,0
20,14,14,0,0.95,0,1,0
24,16,16,0,0.958333333,0,1,0
14,9,9,0,0.928571429,0,1,0
18,13,11,2,0.777777778,0.111111111,0.846153846,0.153846154
21,15,15,0,0.904761905,0,1,0
20,13,13,0,0.9,0,1,0
21,13,13,0,0.904761905,0,1,0
22,12,12,0,0.909090909,0,1,0
12,9,9,0,0.916666667,0,1,0
11,8,8,0,0.909090909,0,1,0
13,10,10,0,0.923076923,0,1,0
13,8,8,0,0.923076923,0,1,0
13,10,10,0,0.923076923,0,1,0
15,10,10,0,0.933333333,0,1,0
14,9,9,0,0.928571429,0,1,0
14,8,8,0,0.928571429,0,1,0
15,11,11,0,0.933333333,0,1,0
18,15,15,0,0.944444444,0,1,0
15,11,11,0,0.933333333,0,1,0
19,9,9,0,0.947368421,0,1,0
17,12,12,0,0.941176471,0,1,0
11,9,9,0,0.909090909,0,1,0
17,12,12,0,0.882352941,0,1,0
21,14,14,0,0.904761905,0,1,0
19,13,13,0,0.894736842,0,1,0
8,6,6,0,0.875,0,1,0
13,8,8,0,0.923076923,0,1,0
18,9,9,0,0.944444444,0,1,0
12,9,9,0,0.916666667,0,1,0
19,9,9,0,0.894736842,0,1,0
18,8,8,0,0.888888889,0,1,0
18,9,9,0,0.888888889,0,1,0
19,14,14,0,0.894736842,0,1,0
18,9,9,0,0.888888889,0,1,0
17,8,8,0,0.941176471,0,1,0
16,11,11,0,0.9375,0,1,0
12,8,8,0,0.916666667,0,1,0
12,8,8,0,0.916666667,0,1,0
15,10,10,0,0.933333333,0,1,0
16,10,10,0,0.9375,0,1,0
18,12,12,0,0.944444444,0,1,0
18,13,13,0,0.944444444,0,1,0
18,12,12,0,0.944444444,0,1,0
12,8,8,0,0.916666667,0,1,0
14,11,11,0,0.928571429,0,1,0
10,7,7,0,0.9,0,1,0
11,8,8,0,0.909090909,0,1,0
21,14,14,0,0.952380952,0,1,0
12,9,9,0,0.916666667,0,1,0
10,8,8,0,0.9,0,1,0
14,10,10,0,0.857142857,0,1,0
11,8,8,0,0.909090909,0,1,0
11,8,8,0,0.909090909,0,1,0
11,8,8,0,0.909090909,0,1,0
12,9,9,0,0.916666667,0,1,0
12,9,9,0,0.916666667,0,1,0
18,11,11,0,0.888888889,0,1,0
16,11,11,0,0.875,0,1,0
16,10,10,0,0.875,0,1,0
11,8,8,0,0.909090909,0,1,0
12,9,9,0,0.916666667,0,1,0
17,12,12,0,0.941176471,0,1,0
16,10,10,0,0.9375,0,1,0
18,11,11,0,0.944444444,0,1,0
19,12,12,0,0.947368421,0,1,0
19,9,9,0,0.947368421,0,1,0
12,9,9,0,0.916666667,0,1,0
15,11,11,0,0.933333333,0,1,0
11,7,7,0,0.909090909,0,1,0
11,8,8,0,0.909090909,0,1,0
11,9,9,0,0.909090909,0,1,0
12,9,9,0,0.916666667,0,1,0
12,9,9,0,0.916666667,0,1,0
12,8,8,0,0.916666667,0,1,0
16,11,8,3,0.625,0.25,0.727272727,0.272727273
16,10,10,0,0.875,0,1,0
16,10,10,0,0.875,0,1,0
15,9,9,0,0.866666667,0,1,0
18,12,12,0,0.888888889,0,1,0
17,11,11,0,0.882352941,0,1,0
16,10,10,0,0.875,0,1,0
24,11,11,0,0.916666667,0,1,0
24,11,11,0,0.916666667,0,1,0
21,13,13,0,0.904761905,0,1,0
21,12,12,0,0.904761905,0,1,0
23,12,12,0,0.869565217,0,1,0
24,13,13,0,0.916666667,0,1,0
15,10,10,0,0.866666667,0,1,0
22,12,12,0,0.909090909,0,1,0
16,11,11,0,0.875,0,1,0
10,8,8,0,0.9,0,1,0
13,10,9,1,0.846153846,0.076923077,0.9,0.1
12,10,9,1,0.833333333,0.083333333,0.9,0.1
12,9,8,1,0.833333333,0.083333333,0.888888889,0.111111111
14,9,8,1,0.714285714,0.214285714,0.888888889,0.111111111
16,9,9,0,0.875,0,1,0
15,10,10,0,0.933333333,0,1,0
29,13,13,0,0.896551724,0,1,0
14,10,10,0,0.928571429,0,1,0
20,12,12,0,0.9,0,1,0
13,9,9,0,0.923076923,0,1,0
14,12,12,0,0.928571429,0,1,0
11,9,9,0,0.909090909,0,1,0
13,10,10,0,0.923076923,0,1,0
16,11,11,0,0.9375,0,1,0
23,11,11,0,0.869565217,0,1,0
12,10,10,0,0.916666667,0,1,0
18,11,11,0,0.944444444,0,1,0
24,12,12,0,0.958333333,0,1,0
23,11,11,0,0.956521739,0,1,0
23,11,11,0,0.956521739,0,1,0
17,11,11,0,0.941176471,0,1,0
17,11,11,0,0.941176471,0,1,0
12,9,9,0,0.916666667,0,1,0
15,10,10,0,0.933333333,0,1,0
13,8,8,0,0.923076923,0,1,0
12,8,8,0,0.916666667,0,1,0
14,11,11,0,0.928571429,0,1,0
11,7,7,0,0.909090909,0,1,0
11,8,8,0,0.909090909,0,1,0
20,14,14,0,0.9,0,1,0
12,9,9,0,0.916666667,0,1,0
13,8,8,0,0.923076923,0,1,0
13,9,9,0,0.923076923,0,1,0
12,8,8,0,0.916666667,0,1,0
15,10,10,0,0.933333333,0,1,0
11,7,7,0,0.909090909,0,1,0
11,8,8,0,0.909090909,0,1,0
13,10,10,0,0.923076923,0,1,0
12,9,9,0,0.916666667,0,1,0
18,12,12,0,0.944444444,0,1,0
12,9,9,0,0.916666667,0,1,0
11,8,7,1,0.818181818,0.090909091,0.875,0.125
14,10,10,0,0.928571429,0,1,0
13,8,8,0,0.923076923,0,1,0
12,9,9,0,0.916666667,0,1,0
13,8,8,0,0.923076923,0,1,0
16,11,11,0,0.9375,0,1,0
15,10,10,0,0.933333333,0,1,0
16,11,10,1,0.8125,0.0625,0.909090909,0.090909091
14,10,9,1,0.857142857,0.071428571,0.9,0.1
11,7,7,0,0.909090909,0,1,0
23,11,11,0,0.956521739,0,1,0
17,10,10,0,0.882352941,0,1,0
14,9,9,0,0.928571429,0,1,0
14,8,8,0,0.928571429,0,1,0
11,7,7,0,0.909090909,0,1,0
13,9,9,0,0.923076923,0,1,0
19,13,13,0,0.947368421,0,1,0
22,15,15,0,0.909090909,0,1,0
17,11,11,0,0.882352941,0,1,0
22,15,15,0,0.909090909,0,1,0
17,13,13,0,0.882352941,0,1,0
22,13,13,0,0.909090909,0,1,0
24,16,16,0,0.916666667,0,1,0
12,8,8,0,0.916666667,0,1,0
22,16,16,0,0.954545455,0,1,0
11,7,7,0,0.909090909,0,1,0
20,8,8,0,0.9,0,1,0
31,14,14,0,0.903225806,0,1,0
22,13,13,0,0.909090909,0,1,0
21,12,12,0,0.904761905,0,1,0
23,13,13,0,0.913043478,0,1,0
25,11,11,0,0.92,0,1,0
19,10,10,0,0.894736842,0,1,0
23,13,13,0,0.913043478,0,1,0
23,13,13,0,0.913043478,0,1,0
19,11,11,0,0.894736842,0,1,0
17,8,8,0,0.882352941,0,1,0
26,12,12,0,0.923076923,0,1,0
20,11,11,0,0.9,0,1,0
21,12,12,0,0.904761905,0,1,0
30,15,15,0,0.933333333,0,1,0
25,12,12,0,0.88,0,1,0
23,13,13,0,0.913043478,0,1,0
23,12,12,0,0.913043478,0,1,0
14,9,9,0,0.928571429,0,1,0
16,11,9,2,0.8125,0.125,0.818181818,0.181818182
24,12,12,0,0.958333333,0,1,0
15,9,9,0,0.933333333,0,1,0
28,16,16,0,0.964285714,0,1,0
16,9,9,0,0.9375,0,1,0
10,7,7,0,0.9,0,1,0
10,7,7,0,0.9,0,1,0
22,14,14,0,0.909090909,0,1,0
21,12,12,0,0.904761905,0,1,0
11,7,7,0,0.909090909,0,1,0
12,7,7,0,0.916666667,0,1,0
10,6,6,0,0.9,0,1,0
10,6,6,0,0.9,0,1,0
15,10,10,0,0.933333333,0,1,0
15,9,9,0,0.866666667,0,1,0
11,9,9,0,0.909090909,0,1,0
14,9,9,0,0.928571429,0,1,0
20,13,13,0,0.9,0,1,0
16,10,10,0,0.875,0,1,0
18,11,11,0,0.888888889,0,1,0
19,11,11,0,0.894736842,0,1,0
18,11,11,0,0.888888889,0,1,0
19,13,11,2,0.842105263,0.105263158,0.846153846,0.153846154
15,9,9,0,0.933333333,0,1,0
12,8,8,0,0.916666667,0,1,0
16,12,12,0,0.9375,0,1,0
14,10,10,0,0.928571429,0,1,0
12,7,7,0,0.916666667,0,1,0
13,10,10,0,0.923076923,0,1,0
13,10,10,0,0.923076923,0,1,0
11,8,8,0,0.909090909,0,1,0
12,10,10,0,0.916666667,0,1,0
12,9,9,0,0.916666667,0,1,0
17,11,11,0,0.941176471,0,1,0
18,11,11,0,0.944444444,0,1,0
19,13,13,0,0.894736842,0,1,0
16,12,10,2,0.8125,0.125,0.833333333,0.166666667
18,10,10,0,0.944444444,0,1,0
22,13,13,0,0.954545455,0,1,0
13,10,10,0,0.923076923,0,1,0
13,10,10,0,0.923076923,0,1,0
16,13,13,0,0.9375,0,1,0
17,10,10,0,0.941176471,0,1,0
15,10,10,0,0.866666667,0,1,0
14,7,7,0,0.857142857,0,1,0
10,7,7,0,0.9,0,1,0
11,8,8,0,0.909090909,0,1,0
11,7,7,0,0.909090909,0,1,0
18,11,11,0,0.888888889,0,1,0
12,7,7,0,0.916666667,0,1,0
15,10,10,0,0.933333333,0,1,0
16,10,10,0,0.9375,0,1,0
10,7,7,0,0.9,0,1,0
18,13,13,0,0.944444444,0,1,0
11,9,9,0,0.909090909,0,1,0
13,10,10,0,0.923076923,0,1,0
16,9,9,0,0.875,0,1,0
14,10,10,0,0.928571429,0,1,0
19,12,12,0,0.947368421,0,1,0
14,10,10,0,0.928571429,0,1,0
13,11,11,0,0.923076923,0,1,0
11,8,8,0,0.909090909,0,1,0
12,8,8,0,0.916666667,0,1,0
12,8,8,0,0.916666667,0,1,0
10,8,8,0,0.9,0,1,0
19,9,9,0,0.894736842,0,1,0
12,8,8,0,0.916666667,0,1,0
10,7,7,0,0.9,0,1,0
11,7,7,0,0.909090909,0,1,0
10,7,7,0,0.9,0,1,0
11,9,9,0,0.909090909,0,1,0
22,12,12,0,0.909090909,0,1,0
14,8,8,0,0.928571429,0,1,0
15,11,11,0,0.933333333,0,1,0
14,10,10,0,0.928571429,0,1,0
17,12,12,0,0.882352941,0,1,0
18,12,12,0,0.944444444,0,1,0
14,10,10,0,0.928571429,0,1,0
15,12,12,0,0.933333333,0,1,0
9,7,7,0,0.888888889,0,1,0
12,9,8,1,0.833333333,0.083333333,0.888888889,0.111111111
12,9,9,0,0.916666667,0,1,0
18,11,11,0,0.944444444,0,1,0
14,9,9,0,0.928571429,0,1,0
20,12,12,0,0.95,0,1,0
9,7,7,0,0.888888889,0,1,0
8,6,6,0,0.875,0,1,0
8,6,6,0,0.875,0,1,0
11,8,8,0,0.909090909,0,1,0
11,8,8,0,0.909090909,0,1,0
11,8,8,0,0.909090909,0,1,0
14,11,11,0,0.928571429,0,1,0
25,13,13,0,0.92,0,1,0
19,11,11,0,0.894736842,0,1,0
12,8,8,0,0.916666667,0,1,0
10,6,6,0,0.9,0,1,0
13,9,9,0,0.923076923,0,1,0
12,9,9,0,0.916666667,0,1,0
13,9,9,0,0.923076923,0,1,0
25,18,18,0,0.96,0,1,0
21,12,12,0,0.904761905,0,1,0
20,12,12,0,0.9,0,1,0
17,12,12,0,0.941176471,0,1,0
19,14,12,2,0.842105263,0.105263158,0.857142857,0.142857143
12,8,8,0,0.916666667,0,1,0
12,9,9,0,0.916666667,0,1,0
15,12,10,2,0.8,0.133333333,0.833333333,0.166666667
13,10,10,0,0.923076923,0,1,0
12,9,9,0,0.916666667,0,1,0
17,11,11,0,0.941176471,0,1,0
19,12,12,0,0.947368421,0,1,0
18,10,10,0,0.944444444,0,1,0
13,10,10,0,0.923076923,0,1,0
14,11,11,0,0.928571429,0,1,0
12,8,8,0,0.916666667,0,1,0
13,10,10,0,0.923076923,0,1,0
13,8,8,0,0.923076923,0,1,0
22,11,11,0,0.909090909,0,1,0
15,11,11,0,0.933333333,0,1,0
12,8,8,0,0.916666667,0,1,0
23,13,13,0,0.913043478,0,1,0
18,12,12,0,0.944444444,0,1,0
10,8,8,0,0.9,0,1,0
14,9,9,0,0.928571429,0,1,0
16,11,11,0,0.875,0,1,0
13,10,10,0,0.923076923,0,1,0
14,11,11,0,0.928571429,0,1,0
16,10,10,0,0.9375,0,1,0
13,10,10,0,0.923076923,0,1,0
16,11,11,0,0.9375,0,1,0
18,12,12,0,0.944444444,0,1,0
18,12,12,0,0.944444444,0,1,0
18,12,12,0,0.944444444,0,1,0
18,10,10,0,0.944444444,0,1,0
17,11,11,0,0.941176471,0,1,0
11,9,9,0,0.909090909,0,1,0
12,9,9,0,0.916666667,0,1,0
11,8,8,0,0.909090909,0,1,0
10,8,8,0,0.9,0,1,0
22,15,15,0,0.954545455,0,1,0
13,9,9,0,0.923076923,0,1,0
12,9,9,0,0.916666667,0,1,0
17,12,12,0,0.941176471,0,1,0
10,8,8,0,0.9,0,1,0
20,13,13,0,0.9,0,1,0
11,9,9,0,0.909090909,0,1,0
17,10,10,0,0.882352941,0,1,0
18,10,10,0,0.888888889,0,1,0
12,9,9,0,0.916666667,0,1,0
8,6,6,0,0.875,0,1,0
15,9,9,0,0.933333333,0,1,0
12,10,10,0,0.916666667,0,1,0
12,7,7,0,0.916666667,0,1,0
11,8,8,0,0.909090909,0,1,0
14,10,10,0,0.928571429,0,1,0
13,9,9,0,0.923076923,0,1,0
14,9,9,0,0.928571429,0,1,0
13,10,10,0,0.923076923,0,1,0
17,10,10,0,0.941176471,0,1,0
18,11,11,0,0.888888889,0,1,0
11,8,8,0,0.909090909,0,1,0
13,10,10,0,0.923076923,0,1,0
12,7,7,0,0.916666667,0,1,0
14,9,9,0,0.928571429,0,1,0
16,9,9,0,0.9375,0,1,0
12,10,10,0,0.916666667,0,1,0
16,11,11,0,0.9375,0,1,0
17,11,11,0,0.941176471,0,1,0
11,8,8,0,0.909090909,0,1,0
11,8,8,0,0.909090909,0,1,0
18,12,12,0,0.888888889,0,1,0
14,9,9,0,0.857142857,0,1,0
14,8,8,0,0.857142857,0,1,0
20,9,9,0,0.85,0,1,0
19,13,13,0,0.842105263,0,1,0
20,11,11,0,0.9,0,1,0
17,9,9,0,0.882352941,0,1,0
16,10,10,0,0.875,0,1,0
19,11,11,0,0.842105263,0,1,0
15,10,10,0,0.866666667,0,1,0
20,11,11,0,0.85,0,1,0
22,12,12,0,0.863636364,0,1,0
14,9,9,0,0.857142857,0,1,0
13,9,9,0,0.846153846,0,1,0
18,10,10,0,0.888888889,0,1,0
19,12,12,0,0.894736842,0,1,0
13,9,9,0,0.846153846,0,1,0
17,11,11,0,0.882352941,0,1,0
19,13,13,0,0.894736842,0,1,0
18,12,12,0,0.888888889,0,1,0
17,12,12,0,0.882352941,0,1,0
16,13,13,0,0.875,0,1,0
23,13,13,0,0.869565217,0,1,0
12,9,6,3,0.583333333,0.333333333,0.666666667,0.333333333
23,14,14,0,0.913043478,0,1,0
18,13,13,0,0.944444444,0,1,0
18,10,10,0,0.944444444,0,1,0
18,9,9,0,0.944444444,0,1,0
18,10,10,0,0.944444444,0,1,0
11,6,6,0,0.909090909,0,1,0
11,8,8,0,0.909090909,0,1,0
12,7,7,0,0.916666667,0,1,0
13,9,9,0,0.923076923,0,1,0
14,10,10,0,0.928571429,0,1,0
13,9,9,0,0.923076923,0,1,0
13,9,9,0,0.923076923,0,1,0
19,13,13,0,0.947368421,0,1,0
17,14,14,0,0.941176471,0,1,0
12,9,9,0,0.916666667,0,1,0
15,11,11,0,0.933333333,0,1,0
22,14,14,0,0.954545455,0,1,0
24,13,13,0,0.916666667,0,1,0
18,11,11,0,0.944444444,0,1,0
18,12,12,0,0.944444444,0,1,0
19,11,11,0,0.947368421,0,1,0
25,11,11,0,0.96,0,1,0
16,12,12,0,0.9375,0,1,0
16,11,11,0,0.9375,0,1,0
17,13,13,0,0.941176471,0,1,0
16,12,12,0,0.9375,0,1,0
17,12,12,0,0.941176471,0,1,0
18,12,12,0,0.944444444,0,1,0
18,12,12,0,0.944444444,0,1,0
13,11,11,0,0.923076923,0,1,0
12,9,9,0,0.916666667,0,1,0
16,10,9,1,0.75,0.125,0.9,0.1
20,13,13,0,0.9,0,1,0
18,11,11,0,0.888888889,0,1,0
13,11,11,0,0.923076923,0,1,0
20,12,12,0,0.95,0,1,0
19,12,12,0,0.947368421,0,1,0
20,12,12,0,0.95,0,1,0
23,16,16,0,0.913043478,0,1,0
22,16,16,0,0.909090909,0,1,0
23,15,15,0,0.913043478,0,1,0
22,16,16,0,0.954545455,0,1,0
21,16,16,0,0.952380952,0,1,0
23,14,14,0,0.913043478,0,1,0
24,15,15,0,0.916666667,0,1,0
24,13,13,0,0.916666667,0,1,0
23,13,13,0,0.913043478,0,1,0
23,14,14,0,0.913043478,0,1,0
25,15,15,0,0.92,0,1,0
25,15,15,0,0.92,0,1,0
24,14,14,0,0.916666667,0,1,0
28,14,14,0,0.892857143,0,1,0
27,13,13,0,0.888888889,0,1,0
26,16,16,0,0.923076923,0,1,0
22,15,15,0,0.909090909,0,1,0
26,15,15,0,0.923076923,0,1,0
28,14,14,0,0.928571429,0,1,0
25,12,12,0,0.92,0,1,0
26,13,13,0,0.923076923,0,1,0
23,14,14,0,0.913043478,0,1,0
23,15,15,0,0.913043478,0,1,0
23,14,14,0,0.913043478,0,1,0
32,15,15,0,0.90625,0,1,0
25,15,15,0,0.92,0,1,0
25,15,15,0,0.92,0,1,0
25,14,14,0,0.92,0,1,0
24,13,13,0,0.916666667,0,1,0
29,14,14,0,0.931034483,0,1,0
20,14,14,0,0.9,0,1,0
19,14,14,0,0.894736842,0,1,0
25,16,16,0,0.92,0,1,0
25,13,13,0,0.92,0,1,0
20,12,12,0,0.9,0,1,0
17,12,12,0,0.941176471,0,1,0
17,12,12,0,0.941176471,0,1,0
17,14,14,0,0.941176471,0,1,0
24,14,14,0,0.958333333,0,1,0
23,13,13,0,0.956521739,0,1,0
26,14,14,0,0.961538462,0,1,0
25,13,13,0,0.96,0,1,0
18,14,14,0,0.944444444,0,1,0
16,12,12,0,0.9375,0,1,0
19,14,14,0,0.947368421,0,1,0
18,12,12,0,0.944444444,0,1,0
17,12,12,0,0.941176471,0,1,0
16,13,13,0,0.9375,0,1,0
11,6,6,0,0.909090909,0,1,0
15,9,9,0,0.933333333,0,1,0
22,11,11,0,0.909090909,0,1,0
15,11,9,2,0.8,0.133333333,0.818181818,0.181818182
21,12,12,0,0.952380952,0,1,0
12,8,8,0,0.916666667,0,1,0
19,9,9,0,0.894736842,0,1,0
13,8,8,0,0.923076923,0,1,0
20,11,11,0,0.9,0,1,0
11,7,7,0,0.909090909,0,1,0
13,8,8,0,0.923076923,0,1,0
12,7,7,0,0.916666667,0,1,0
11,8,8,0,0.909090909,0,1,0
13,8,8,0,0.923076923,0,1,0
14,10,10,0,0.928571429,0,1,0
10,7,7,0,0.9,0,1,0
11,8,8,0,0.909090909,0,1,0
15,10,10,0,0.933333333,0,1,0
23,14,14,0,0.956521739,0,1,0
13,9,9,0,0.923076923,0,1,0
15,9,9,0,0.933333333,0,1,0
15,10,10,0,0.933333333,0,1,0
17,12,12,0,0.941176471,0,1,0
18,10,10,0,0.888888889,0,1,0
15,11,11,0,0.933333333,0,1,0
23,14,14,0,0.913043478,0,1,0
19,15,15,0,0.894736842,0,1,0
19,14,12,2,0.842105263,0.105263158,0.857142857,0.142857143
15,11,10,1,0.866666667,0.066666667,0.909090909,0.090909091
16,11,11,0,0.9375,0,1,0
13,9,9,0,0.923076923,0,1,0
14,10,10,0,0.928571429,0,1,0
22,14,14,0,0.909090909,0,1,0
19,12,12,0,0.894736842,0,1,0
19,15,15,0,0.947368421,0,1,0
19,11,11,0,0.947368421,0,1,0
25,15,15,0,0.96,0,1,0
25,15,15,0,0.96,0,1,0
24,12,12,0,0.958333333,0,1,0
18,11,11,0,0.944444444,0,1,0
14,10,10,0,0.928571429,0,1,0
13,9,9,0,0.846153846,0,1,0
14,11,11,0,0.928571429,0,1,0
14,9,9,0,0.928571429,0,1,0
15,9,9,0,0.933333333,0,1,0
12,10,10,0,0.916666667,0,1,0
15,11,11,0,0.933333333,0,1,0
13,9,9,0,0.923076923,0,1,0
23,13,13,0,0.913043478,0,1,0
24,14,14,0,0.916666667,0,1,0
23,12,12,0,0.913043478,0,1,0
20,11,11,0,0.9,0,1,0
26,13,13,0,0.923076923,0,1,0
22,13,13,0,0.909090909,0,1,0
21,11,11,0,0.904761905,0,1,0
22,11,11,0,0.909090909,0,1,0
24,12,12,0,0.916666667,0,1,0
22,13,13,0,0.909090909,0,1,0
23,13,13,0,0.913043478,0,1,0
20,13,13,0,0.9,0,1,0
24,12,12,0,0.916666667,0,1,0
19,11,11,0,0.894736842,0,1,0
20,12,12,0,0.9,0,1,0
25,12,12,0,0.92,0,1,0
33,15,15,0,0.939393939,0,1,0
36,16,16,0,0.944444444,0,1,0
35,15,15,0,0.942857143,0,1,0
22,12,12,0,0.909090909,0,1,0
13,8,8,0,0.923076923,0,1,0
16,12,10,2,0.8125,0.125,0.833333333,0.166666667
19,13,12,1,0.894736842,0.052631579,0.923076923,0.076923077
18,11,10,1,0.888888889,0.055555556,0.909090909,0.090909091
18,13,12,1,0.888888889,0.055555556,0.923076923,0.076923077
28,15,15,0,0.928571429,0,1,0
27,13,13,0,0.925925926,0,1,0
26,12,12,0,0.923076923,0,1,0
31,16,16,0,0.935483871,0,1,0
17,12,12,0,0.941176471,0,1,0
16,11,11,0,0.9375,0,1,0
17,11,11,0,0.941176471,0,1,0
17,11,11,0,0.941176471,0,1,0
19,11,11,0,0.947368421,0,1,0
22,14,14,0,0.954545455,0,1,0
21,13,13,0,0.952380952,0,1,0
20,11,11,0,0.95,0,1,0
21,11,11,0,0.952380952,0,1,0
21,12,12,0,0.952380952,0,1,0
20,11,11,0,0.95,0,1,0
16,11,11,0,0.9375,0,1,0
21,13,13,0,0.952380952,0,1,0
22,11,11,0,0.954545455,0,1,0
20,13,13,0,0.95,0,1,0
14,9,9,0,0.928571429,0,1,0
20,14,12,2,0.85,0.1,0.857142857,0.142857143
20,11,11,0,0.95,0,1,0
19,13,13,0,0.947368421,0,1,0
37,18,18,0,0.945945946,0,1,0
25,14,14,0,0.96,0,1,0
20,12,12,0,0.9,0,1,0
21,11,11,0,0.904761905,0,1,0
21,13,13,0,0.904761905,0,1,0
24,12,12,0,0.916666667,0,1,0
13,9,9,0,0.923076923,0,1,0
13,9,9,0,0.923076923,0,1,0
12,9,9,0,0.916666667,0,1,0
10,7,7,0,0.9,0,1,0
17,11,11,0,0.941176471,0,1,0
20,14,14,0,0.95,0,1,0
14,10,10,0,0.928571429,0,1,0
15,10,10,0,0.933333333,0,1,0
14,11,11,0,0.928571429,0,1,0
12,8,8,0,0.916666667,0,1,0
20,12,12,0,0.9,0,1,0
12,9,9,0,0.916666667,0,1,0
16,13,13,0,0.9375,0,1,0
13,9,9,0,0.923076923,0,1,0
12,9,9,0,0.916666667,0,1,0
19,13,13,0,0.947368421,0,1,0
13,10,10,0,0.923076923,0,1,0
15,9,9,0,0.933333333,0,1,0
10,8,8,0,0.9,0,1,0
11,8,8,0,0.909090909,0,1,0
13,9,9,0,0.923076923,0,1,0
14,10,10,0,0.928571429,0,1,0
9,7,7,0,0.888888889,0,1,0
10,7,7,0,0.9,0,1,0
16,10,10,0,0.9375,0,1,0
19,12,12,0,0.894736842,0,1,0
21,12,12,0,0.904761905,0,1,0
20,13,13,0,0.95,0,1,0
13,10,10,0,0.923076923,0,1,0
15,11,11,0,0.933333333,0,1,0
17,11,11,0,0.941176471,0,1,0
12,10,10,0,0.916666667,0,1,0
14,10,10,0,0.928571429,0,1,0
17,13,13,0,0.941176471,0,1,0
22,16,14,2,0.863636364,0.090909091,0.875,0.125
12,10,10,0,0.916666667,0,1,0
14,9,9,0,0.928571429,0,1,0
22,14,14,0,0.954545455,0,1,0
19,11,11,0,0.894736842,0,1,0
15,11,11,0,0.933333333,0,1,0
13,10,8,2,0.769230769,0.153846154,0.8,0.2
12,9,9,0,0.916666667,0,1,0
14,11,11,0,0.928571429,0,1,0
14,10,10,0,0.928571429,0,1,0
15,11,11,0,0.933333333,0,1,0
12,10,10,0,0.916666667,0,1,0
12,9,9,0,0.916666667,0,1,0
19,11,11,0,0.947368421,0,1,0
14,10,10,0,0.928571429,0,1,0
14,11,11,0,0.928571429,0,1,0
12,10,10,0,0.916666667,0,1,0
15,10,10,0,0.933333333,0,1,0
13,8,8,0,0.923076923,0,1,0
16,12,12,0,0.9375,0,1,0
13,9,9,0,0.923076923,0,1,0
13,11,11,0,0.923076923,0,1,0
16,11,11,0,0.9375,0,1,0
19,13,13,0,0.947368421,0,1,0
14,9,9,0,0.928571429,0,1,0
12,8,8,0,0.916666667,0,1,0
12,9,9,0,0.916666667,0,1,0
16,11,11,0,0.9375,0,1,0
12,8,8,0,0.916666667,0,1,0
16,11,11,0,0.875,0,1,0
12,9,7,2,0.75,0.166666667,0.777777778,0.222222222
18,14,14,0,0.944444444,0,1,0
17,10,10,0,0.941176471,0,1,0
15,11,11,0,0.933333333,0,1,0
11,7,7,0,0.909090909,0,1,0
15,9,9,0,0.933333333,0,1,0
12,9,9,0,0.916666667,0,1,0
11,9,9,0,0.909090909,0,1,0
11,9,9,0,0.909090909,0,1,0
14,10,10,0,0.928571429,0,1,0
18,13,13,0,0.944444444,0,1,0
15,10,10,0,0.933333333,0,1,0
19,13,10,3,0.736842105,0.210526316,0.769230769,0.230769231
19,13,10,3,0.736842105,0.210526316,0.769230769,0.230769231
15,9,9,0,0.933333333,0,1,0
25,16,16,0,0.92,0,1,0
20,14,14,0,0.9,0,1,0
14,7,7,0,0.928571429,0,1,0
13,7,7,0,0.923076923,0,1,0
12,8,8,0,0.916666667,0,1,0
11,8,8,0,0.909090909,0,1,0
11,8,8,0,0.909090909,0,1,0
11,8,8,0,0.909090909,0,1,0
10,7,7,0,0.9,0,1,0
13,8,8,0,0.923076923,0,1,0
12,10,10,0,0.916666667,0,1,0
10,7,7,0,0.9,0,1,0
11,7,7,0,0.909090909,0,1,0
12,9,9,0,0.916666667,0,1,0
10,6,6,0,0.9,0,1,0
11,8,8,0,0.909090909,0,1,0
13,9,9,0,0.923076923,0,1,0
23,14,14,0,0.913043478,0,1,0
15,10,10,0,0.933333333,0,1,0
17,13,13,0,0.941176471,0,1,0
12,10,10,0,0.916666667,0,1,0
11,8,8,0,0.909090909,0,1,0
14,10,10,0,0.857142857,0,1,0
12,9,9,0,0.916666667,0,1,0
11,9,9,0,0.909090909,0,1,0
20,11,11,0,0.95,0,1,0
13,9,9,0,0.923076923,0,1,0
12,8,8,0,0.916666667,0,1,0
13,9,9,0,0.923076923,0,1,0
11,9,9,0,0.909090909,0,1,0
11,9,9,0,0.909090909,0,1,0
15,11,11,0,0.933333333,0,1,0
11,8,8,0,0.909090909,0,1,0
14,9,9,0,0.928571429,0,1,0
16,10,10,0,0.875,0,1,0
17,11,11,0,0.882352941,0,1,0
14,9,9,0,0.928571429,0,1,0
17,9,9,0,0.882352941,0,1,0
17,11,11,0,0.882352941,0,1,0
13,8,8,0,0.923076923,0,1,0
18,13,13,0,0.888888889,0,1,0
13,8,8,0,0.923076923,0,1,0
13,9,9,0,0.923076923,0,1,0
18,13,13,0,0.944444444,0,1,0
17,12,12,0,0.941176471,0,1,0
